5.000000	0.043351
4.990000	0.043582
4.980000	0.043700
4.970000	0.043963
4.960000	0.044089
4.950000	0.044318
4.940000	0.044531
4.930000	0.044734
4.920000	0.044898
4.910000	0.045111
4.900000	0.045313
4.890000	0.045505
4.880000	0.045682
4.870000	0.045960
4.860000	0.046155
4.850000	0.046338
4.840000	0.046500
4.830000	0.046774
4.820000	0.046962
4.810000	0.047225
4.800000	0.047395
4.790000	0.047645
4.780000	0.047773
4.770000	0.048090
4.760000	0.048236
4.750000	0.048483
4.740000	0.048716
4.730000	0.048936
4.720000	0.049159
4.710000	0.049389
4.700000	0.049605
4.690000	0.049914
4.680000	0.050123
4.670000	0.050367
4.660000	0.050576
4.650000	0.050758
4.640000	0.051065
4.630000	0.051340
4.620000	0.051499
4.610000	0.051800
4.600000	0.052076
4.590000	0.052339
4.580000	0.052485
4.570000	0.052798
4.560000	0.053066
4.550000	0.053322
4.540000	0.053566
4.530000	0.053791
4.520000	0.054129
4.510000	0.054375
4.500000	0.054600
4.490000	0.054934
4.480000	0.055170
4.470000	0.055499
4.460000	0.055730
4.450000	0.056042
4.440000	0.056226
4.430000	0.056615
4.420000	0.056824
4.410000	0.057131
4.400000	0.057423
4.390000	0.057698
4.380000	0.058019
4.370000	0.058308
4.360000	0.058581
4.350000	0.058957
4.340000	0.059215
4.330000	0.059570
4.320000	0.059843
4.310000	0.060195
4.300000	0.060442
4.290000	0.060782
4.280000	0.061083
4.270000	0.061434
4.260000	0.061769
4.250000	0.062094
4.240000	0.062406
4.230000	0.062761
4.220000	0.063086
4.210000	0.063396
4.200000	0.063793
4.190000	0.064089
4.180000	0.064385
4.170000	0.064803
4.160000	0.065073
4.150000	0.065465
4.140000	0.065835
4.130000	0.066206
4.120000	0.066589
4.110000	0.066957
4.100000	0.067311
4.090000	0.067644
4.080000	0.068090
4.070000	0.068446
4.060000	0.068777
4.050000	0.069227
4.040000	0.069598
4.030000	0.070044
4.020000	0.070378
4.010000	0.070807
4.000000	0.071219
3.990000	0.071658
3.980000	0.071975
3.970000	0.072387
3.960000	0.072901
3.950000	0.073293
3.940000	0.073716
3.930000	0.074112
3.920000	0.074610
3.910000	0.074980
3.900000	0.075454
3.890000	0.075841
3.880000	0.076339
3.870000	0.076812
3.860000	0.077268
3.850000	0.077705
3.840000	0.078207
3.830000	0.078664
3.820000	0.079098
3.810000	0.079651
3.800000	0.080167
3.790000	0.080656
3.780000	0.081095
3.770000	0.081626
3.760000	0.082140
3.750000	0.082640
3.740000	0.083120
3.730000	0.083638
3.720000	0.084133
3.710000	0.084743
3.700000	0.085207
3.690000	0.085816
3.680000	0.086300
3.670000	0.086898
3.660000	0.087471
3.650000	0.088029
3.640000	0.088631
3.630000	0.089209
3.620000	0.089779
3.610000	0.090330
3.600000	0.090967
3.590000	0.091484
3.580000	0.092157
3.570000	0.092683
3.560000	0.093324
3.550000	0.093938
3.540000	0.094605
3.530000	0.095248
3.520000	0.095869
3.510000	0.096592
3.500000	0.097246
3.490000	0.097884
3.480000	0.098486
3.470000	0.099214
3.460000	0.099915
3.450000	0.100611
3.440000	0.101337
3.430000	0.102046
3.420000	0.102734
3.410000	0.103521
3.400000	0.104266
3.390000	0.104979
3.380000	0.105650
3.370000	0.106443
3.360000	0.107209
3.350000	0.108030
3.340000	0.108827
3.330000	0.109606
3.320000	0.110354
3.310000	0.111230
3.300000	0.112109
3.290000	0.112897
3.280000	0.113772
3.270000	0.114630
3.260000	0.115473
3.250000	0.116333
3.240000	0.117206
3.230000	0.118175
3.220000	0.119022
3.210000	0.119964
3.200000	0.120924
3.190000	0.121770
3.180000	0.122730
3.170000	0.123797
3.160000	0.124724
3.150000	0.125674
3.140000	0.126765
3.130000	0.127700
3.120000	0.128751
3.110000	0.129777
3.100000	0.130874
3.090000	0.131943
3.080000	0.132983
3.070000	0.134153
3.060000	0.135317
3.050000	0.136409
3.040000	0.137585
3.030000	0.138750
3.020000	0.139903
3.010000	0.141118
3.000000	0.142318
2.990000	0.143493
2.980000	0.144780
2.970000	0.146045
2.960000	0.147326
2.950000	0.148642
2.940000	0.149946
2.930000	0.151222
2.920000	0.152620
2.910000	0.153980
2.900000	0.155428
2.890000	0.156856
2.880000	0.158277
2.870000	0.159665
2.860000	0.161125
2.850000	0.162728
2.840000	0.164286
2.830000	0.165708
2.820000	0.167390
2.810000	0.168989
2.800000	0.170597
2.790000	0.172170
2.780000	0.173885
2.770000	0.175566
2.760000	0.177332
2.750000	0.179098
2.740000	0.180974
2.730000	0.182715
2.720000	0.184567
2.710000	0.186520
2.700000	0.188451
2.690000	0.190382
2.680000	0.192285
2.670000	0.194321
2.660000	0.196365
2.650000	0.198498
2.640000	0.200611
2.630000	0.202844
2.620000	0.205049
2.610000	0.207264
2.600000	0.209589
2.590000	0.211918
2.580000	0.214242
2.570000	0.216606
2.560000	0.219186
2.550000	0.221615
2.540000	0.224177
2.530000	0.226880
2.520000	0.229481
2.510000	0.232160
2.500000	0.235007
2.490000	0.237838
2.480000	0.240804
2.470000	0.243703
2.460000	0.246678
2.450000	0.249821
2.440000	0.252960
2.430000	0.256248
2.420000	0.259504
2.410000	0.262817
2.400000	0.266310
2.390000	0.269801
2.380000	0.273475
2.370000	0.277176
2.360000	0.280880
2.350000	0.284784
2.340000	0.288869
2.330000	0.292968
2.320000	0.297092
2.310000	0.301442
2.300000	0.305842
2.290000	0.310268
2.280000	0.314905
2.270000	0.319739
2.260000	0.324689
2.250000	0.329679
2.240000	0.334925
2.230000	0.340401
2.220000	0.345951
2.210000	0.351647
2.200000	0.357428
2.190000	0.363467
2.180000	0.369866
2.170000	0.376383
2.160000	0.383017
2.150000	0.389989
2.140000	0.397325
2.130000	0.404809
2.120000	0.412737
2.110000	0.420703
2.100000	0.429303
2.090000	0.438145
2.080000	0.447467
2.070000	0.457006
2.060000	0.467316
2.050000	0.478022
2.040000	0.489166
2.030000	0.501181
2.020000	0.513982
2.010000	0.527491
2.000000	0.541810
1.990000	0.557517
1.980000	0.574227
1.970000	1.735122
1.960000	1.723227
1.950000	1.712453
1.940000	1.700793
1.930000	1.689260
1.920000	1.677867
1.910000	1.666029
1.900000	1.654056
1.890000	1.642346
1.880000	1.630864
1.870000	1.619422
1.860000	1.607564
1.850000	1.595607
1.840000	1.583877
1.830000	1.571688
1.820000	1.560198
1.810000	1.548279
1.800000	1.535952
1.790000	1.524252
1.780000	1.512024
1.770000	1.500507
1.760000	1.488535
1.750000	1.476104
1.740000	1.464395
1.730000	1.452667
1.720000	1.440589
1.710000	1.428549
1.700000	1.416813
1.690000	1.404551
1.680000	1.392809
1.670000	1.380608
1.660000	1.368748
1.650000	1.356815
1.640000	1.344952
1.630000	1.333146
1.620000	1.321383
1.610000	1.309754
1.600000	1.297803
1.590000	1.286287
1.580000	1.274442
1.570000	1.262572
1.560000	1.251082
1.550000	1.239512
1.540000	1.227962
1.530000	1.216432
1.520000	1.204919
1.510000	1.193451
1.500000	1.182194
1.490000	1.170649
1.480000	1.159445
1.470000	1.148235
1.460000	1.137130
1.450000	1.125909
1.440000	1.114994
1.430000	1.104060
1.420000	1.093147
1.410000	1.082132
1.400000	1.071530
1.390000	1.060893
1.380000	1.050285
1.370000	1.039707
1.360000	1.029312
1.350000	1.018825
1.340000	1.008546
1.330000	0.998486
1.320000	0.988417
1.310000	0.978279
1.300000	0.968547
1.290000	0.958638
1.280000	0.948902
1.270000	0.939317
1.260000	0.929959
1.250000	0.920588
1.240000	0.911210
1.230000	0.902191
1.220000	0.893157
1.210000	0.884180
1.200000	0.875352
1.190000	0.866678
1.180000	0.858135
1.170000	0.849626
1.160000	0.841314
1.150000	0.833022
1.140000	0.824984
1.130000	0.816959
1.120000	0.809038
1.110000	0.801383
1.100000	0.793716
1.090000	0.786282
1.080000	0.778840
1.070000	0.771644
1.060000	0.764558
1.050000	0.757491
1.040000	0.750612
1.030000	0.743917
1.020000	0.737210
1.010000	0.730779
1.000000	0.724343
